IdRodada,IdPartida,InicialDoTime,Treinador,Titular,NomeJogador,Posicao
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,GALLAS,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,JINCHEUL,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,MAKELELE,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,NAMIL,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,MALOUDA,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,JISUNG,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,ZIDANE,C
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,YOUNGPYO,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,WILTORD,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,EULYONG,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,HENRY,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,CHUNSOO,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,THURAM,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,HO,
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,SAGNOL,
97410100,97410029,KOR,Dick ADVOCAAT (NED),S,JAEJIN,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,LANDREAU,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,JINKYU,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,BOUMSONG,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,DOHEON,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,DHORASOO,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,JUNGHWAN,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,GOVOU,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,CHUYOUNG,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,SILVESTRE,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,KIHYEON,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,SAHA,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,JIHOON,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,GIVET,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,KYUNGHO,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,DIARRA,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,SANGSIK,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,TREZEGUET,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,YONGDAE,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,CHIMBONDA,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,YOUNGKWANG,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,RIBERY,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,CHONGGUG,
97410100,97410029,FRA,DOMENECH Raymond (FRA),N,COUPET,
97410100,97410029,KOR,Dick ADVOCAAT (NED),N,WONHEE,
97410100,97410030,TOG,PFISTER Otto (GER),S,AGASSA,GK
97410100,97410030,SUI,KUHN Koebi (SUI),S,ZUBERB�HLER,GK
97410100,97410030,TOG,PFISTER Otto (GER),S,NIBOMBE,
97410100,97410030,SUI,KUHN Koebi (SUI),S,MAGNIN,
97410100,97410030,TOG,PFISTER Otto (GER),S,ADEBAYOR,
97410100,97410030,SUI,KUHN Koebi (SUI),S,SENDEROS,
97410100,97410030,TOG,PFISTER Otto (GER),S,TCHANGAI,C
97410100,97410030,SUI,KUHN Koebi (SUI),S,VOGEL,C
97410100,97410030,TOG,PFISTER Otto (GER),S,AGBOH,
97410100,97410030,SUI,KUHN Koebi (SUI),S,CABANAS,
97410100,97410030,TOG,PFISTER Otto (GER),S,DOSSEVI,
97410100,97410030,SUI,KUHN Koebi (SUI),S,WICKY,
97410100,97410030,TOG,PFISTER Otto (GER),S,T. CHERIF,
97410100,97410030,SUI,KUHN Koebi (SUI),S,FREI,
97410100,97410030,TOG,PFISTER Otto (GER),S,FORSON R.,
97410100,97410030,SUI,KUHN Koebi (SUI),S,GYGAX,
97410100,97410030,TOG,PFISTER Otto (GER),S,ROMAO,
97410100,97410030,SUI,KUHN Koebi (SUI),S,BARNETTA,
97410100,97410030,TOG,PFISTER Otto (GER),S,C. KADER-TOURE,
97410100,97410030,SUI,KUHN Koebi (SUI),S,MUELLER,
97410100,97410030,TOG,PFISTER Otto (GER),S,A. TOURE,
97410100,97410030,SUI,KUHN Koebi (SUI),S,PHILIPP DEGEN,
97410100,97410030,TOG,PFISTER Otto (GER),N,TCHAGNIROU,GK
97410100,97410030,SUI,KUHN Koebi (SUI),N,BENAGLIO,GK
97410100,97410030,TOG,PFISTER Otto (GER),N,OBILALE K.,GK
97410100,97410030,SUI,KUHN Koebi (SUI),N,COLTORTI,GK
97410100,97410030,TOG,PFISTER Otto (GER),N,AZIAWONOU,
97410100,97410030,SUI,KUHN Koebi (SUI),N,DJOUROU,
97410100,97410030,TOG,PFISTER Otto (GER),N,SALIFOU M.,
97410100,97410030,SUI,KUHN Koebi (SUI),N,MARGAIRAZ,
97410100,97410030,TOG,PFISTER Otto (GER),N,MALM,
97410100,97410030,SUI,KUHN Koebi (SUI),N,STRELLER,
97410100,97410030,TOG,PFISTER Otto (GER),N,AKOTO,
97410100,97410030,SUI,KUHN Koebi (SUI),N,GRICHTING,
97410100,97410030,TOG,PFISTER Otto (GER),N,OLUFADE,
97410100,97410030,SUI,KUHN Koebi (SUI),N,DAVID DEGEN,
97410100,97410030,TOG,PFISTER Otto (GER),N,J. SENAYA,
97410100,97410030,SUI,KUHN Koebi (SUI),N,DZEMAILI,
97410100,97410030,TOG,PFISTER Otto (GER),N,ERASSA,
97410100,97410030,SUI,KUHN Koebi (SUI),N,SPYCHER,
97410100,97410030,TOG,PFISTER Otto (GER),N,ATSOU,
97410100,97410030,SUI,KUHN Koebi (SUI),N,LUSTRINELLI,
97410100,97410030,TOG,PFISTER Otto (GER),N,ABALO,
97410100,97410030,SUI,KUHN Koebi (SUI),N,YAKIN,
97410100,97410030,TOG,PFISTER Otto (GER),N,ASSEMOASSA,
97410100,97410030,SUI,KUHN Koebi (SUI),N,BEHRAMI,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,ZAID,GK
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,SHOVKOVSKYI,GK
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,DOKHI,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,NESMACHNYI,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,TUKER,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,TYMOSCHUK,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,ALMONTASHARI,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,RUSOL,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,OMAR,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,SHEVCHENKO,C
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,AMEEN,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,SHELAYEV,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,NOOR,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,GUSIEV,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,SULAIMANI,C
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,VORONIN,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,KARIRI,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,REBROV,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,AZIZ,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,KALINICHENKO,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),S,YASSER,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),S,SVIDERSKYY,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,ALDEAYEA,GK
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,PYATOV,GK
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,KHOJAH,GK
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,SHUST,GK
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,N. ALQADI,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,IATSENKO,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,ALJABER ,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,YEZERSKYY,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,SAAD,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,CHYGRYNSKYY,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,ALKHATHRAN,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,GUSIN,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,ALBAHRI,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,MILEVSKYI,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,ALBISHI,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,VOROBYEY,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,N. ALTEMYAT ,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,NAZARENKO,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,MASSAD,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,BELIK,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,MALEK,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,ROTAN,
97410100,97410032,KSA,MARCOS PAQUETA (BRA),N,ALSHALHOUB ,
97410100,97410032,UKR,BLOKHIN Oleg (UKR),N,VASHCHUK,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,CASILLAS,GKC
97410100,97410031,TUN,LEMERRE Roger (FRA),S,BOUMNIJEL ,GK
97410100,97410031,ESP,ARAGONES Luis (ESP),S,M. PERNIA,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,HAGGUI,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,PUYOL,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,JAZIRI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,XAVI,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,TRABELSI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,F. TORRES,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,NAFTI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,LUIS GARCIA,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,MNARI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,ALONSO,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,BOUAZIZI,C
97410100,97410031,ESP,ARAGONES Luis (ESP),S,SERGIO RAMOS,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,CHEDLI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,SENNA,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,JAIDI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,DAVID VILLA,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,AYARI,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,PABLO,
97410100,97410031,TUN,LEMERRE Roger (FRA),S,NAMOUCHI,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,M. SALGADO,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,ESSEDIRI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,C. MARCHENA,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,YAHIA ,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,ALBELDA,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,GUEMAMDIA,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,RAUL,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,CHIKHAOUI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,REYES,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,GHODBANE ,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,A. LOPEZ,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,DOS SANTOS,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,A. INIESTA,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,NEFZI,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,JOAQUIN,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,BEN SAADA,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,CESC,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,JEMMALI,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,CA�IZARES,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,SAIDI  ,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,JUANITO,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,KASRAOUI ,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,REINA,
97410100,97410031,TUN,LEMERRE Roger (FRA),N,MELLITI ,
97410100,97410033,ECU,SUAREZ Luis (COL),S,C. MORA,GK
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,LEHMANN,GK
97410100,97410033,ECU,SUAREZ Luis (COL),S,J. GUAGUA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,FRIEDRICH,
97410100,97410033,ECU,SUAREZ Luis (COL),S,U. DE LA CRUZ ,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,HUTH,
97410100,97410033,ECU,SUAREZ Luis (COL),S,E. MENDEZ,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,SCHWEINSTEIGER,
97410100,97410033,ECU,SUAREZ Luis (COL),S,F. BORJA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,FRINGS,
97410100,97410033,ECU,SUAREZ Luis (COL),S,I. KAVIEDES,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,KLOSE,
97410100,97410033,ECU,SUAREZ Luis (COL),S,P. AMBROSI ,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,BALLACK,C
97410100,97410033,ECU,SUAREZ Luis (COL),S,M. AYOVI,C
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,LAHM,
97410100,97410033,ECU,SUAREZ Luis (COL),S,A. VALENCIA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,MERTESACKER,
97410100,97410033,ECU,SUAREZ Luis (COL),S,G. ESPINOZA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,SCHNEIDER,
97410100,97410033,ECU,SUAREZ Luis (COL),S,E. TENORIO,
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,PODOLSKI,
97410100,97410033,ECU,SUAREZ Luis (COL),N,E. VILLAFUERTE,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,JANSEN,
97410100,97410033,ECU,SUAREZ Luis (COL),N,I. HURTADO,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,KEHL,
97410100,97410033,ECU,SUAREZ Luis (COL),N,J. L. PERLAZA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,NOWOTNY,
97410100,97410033,ECU,SUAREZ Luis (COL),N,P. URRUTIA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,HANKE,
97410100,97410033,ECU,SUAREZ Luis (COL),N,C. LARA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,NEUVILLE,
97410100,97410033,ECU,SUAREZ Luis (COL),N,A. DELGADO,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,KAHN,
97410100,97410033,ECU,SUAREZ Luis (COL),N,S. CASTILLO,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,ASAMOAH,
97410100,97410033,ECU,SUAREZ Luis (COL),N,N. REASCO ,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,HITZLSPERGER,
97410100,97410033,ECU,SUAREZ Luis (COL),N,F. SARITAMA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,BOROWSKI,
97410100,97410033,ECU,SUAREZ Luis (COL),N,C. TENORIO,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,METZELDER,
97410100,97410033,ECU,SUAREZ Luis (COL),N,D. LANZA,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,ODONKOR,
97410100,97410033,ECU,SUAREZ Luis (COL),N,C. BENITEZ,
97410100,97410033,GER,J�rgen KLINSMANN (GER),N,HILDEBRAND,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,PORRAS J.,GK
97410100,97410034,POL,JANAS Pawel (POL),S,BORUC,GK
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,DRUMMOND J.,
97410100,97410034,POL,JANAS Pawel (POL),S,BASZCZYNSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,MARIN L.,C
97410100,97410034,POL,JANAS Pawel (POL),S,BAK,C
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,UMA�A M.,
97410100,97410034,POL,JANAS Pawel (POL),S,KRZYNOWEK,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,BOLA�OS C.,
97410100,97410034,POL,JANAS Pawel (POL),S,ZURAWSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,SOLIS M.,
97410100,97410034,POL,JANAS Pawel (POL),S,SZYMKOWIAK,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,WANCHOPE P.,
97410100,97410034,POL,JANAS Pawel (POL),S,ZEWLAKOW,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,CENTENO W.,
97410100,97410034,POL,JANAS Pawel (POL),S,SMOLAREK,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,GOMEZ R.,
97410100,97410034,POL,JANAS Pawel (POL),S,RADOMSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,GONZALEZ L.,
97410100,97410034,POL,JANAS Pawel (POL),S,BOSACKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),S,BADILLA G.,
97410100,97410034,POL,JANAS Pawel (POL),S,JELEN,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,MESEN A.,
97410100,97410034,POL,JANAS Pawel (POL),N,JOP,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,MARTINEZ G.,
97410100,97410034,POL,JANAS Pawel (POL),N,GANCARCZYK,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,FONSECA D.,
97410100,97410034,POL,JANAS Pawel (POL),N,KOSOWSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,BERNARD K.,
97410100,97410034,POL,JANAS Pawel (POL),N,SOBOLEWSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,AZOFEIFA R.,
97410100,97410034,POL,JANAS Pawel (POL),N,RASIAK,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,WALLACE H.,
97410100,97410034,POL,JANAS Pawel (POL),N,KUSZCZAK,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,HERNANDEZ C.,
97410100,97410034,POL,JANAS Pawel (POL),N,MILA,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,SABORIO A.,
97410100,97410034,POL,JANAS Pawel (POL),N,DUDKA,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,SEQUEIRA D.,
97410100,97410034,POL,JANAS Pawel (POL),N,LEWANDOWSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,NU�EZ V.,
97410100,97410034,POL,JANAS Pawel (POL),N,GIZA,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,RODRIGUEZ M.,
97410100,97410034,POL,JANAS Pawel (POL),N,FABIANSKI,
97410100,97410034,CRC,GUIMARAES Alexandre (CRC),N,ALFARO W.,
97410100,97410034,POL,JANAS Pawel (POL),N,BROZEK,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,ISAKSSON,GK
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,ROBINSON,GK
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,MELLBERG,C
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,A COLE,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,LUCIC,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,FERDINAND,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,EDMAN,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,TERRY,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,LINDEROTH,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,BECKHAM,C
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,ALEXANDERSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,LAMPARD,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,LJUNGBERG,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,ROONEY,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,LARSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,OWEN,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,K�LLSTR�M,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,J COLE,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,JONSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,CARRAGHER,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),S,ALLB�CK,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,HARGREAVES,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,NILSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,G. NEVILLE,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,A. SVENSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,GERRARD,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,IBRAHIMOVIC,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,CAMPBELL,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,ALVB�GE,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,JAMES,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,HANSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,BRIDGE,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,STENMAN,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,JENAS,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,K. SVENSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,CARRICK,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,ELMANDER,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,LENNON,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,ANDERSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,DOWNING,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,WILHELMSSON,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,CROUCH,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,ROSENBERG,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,CARSON,
97410100,97410035,SWE,Lars LAGERB�CK (SWE),N,SHAABAN,
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),N,WALCOTT,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,BOBADILLA,GK
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,JACK,GK
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,NU�EZ,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,A. JOHN,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,GAMARRA,C
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,SANCHO,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,C�CERES,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,LAWRENCE,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,BARRETO,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,BIRCHALL,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,SANTACRUZ,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,WHITLEY,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,ACU�A,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,EDWARDS,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,PAREDES,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,GLEN,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,H. VALDEZ,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,S. JOHN,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,DOS SANTOS ,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,THEOBALD,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,CA�IZA,
97410100,97410036,TRI,BEENHAKKER Leo (NED),S,YORKE,C
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,GOMEZ,GK
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,HISLOP,GK
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,VILLAR,GK
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,INCE,GK
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,TOLEDO,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,COX,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,BONET,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,ANDREWS,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,CABA�AS,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,LATAPY,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,GAVILAN,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,SAMUEL,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,DA SILVA ,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,JONES,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,MANZUR,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,WISE,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,RIVEROS,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,CHARLES,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,MONTIEL,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,SCOTLAND,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,DANTE,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,WOLFE,
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),N,CUEVAS,
97410100,97410036,TRI,BEENHAKKER Leo (NED),N,GRAY,
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,E.MIRZAPOUR,GK
97410100,97410040,ANG,GONCALVES Luis (ANG),S,JO�O RICARDO,GK
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,M.MAHDAVIKIA,
97410100,97410040,ANG,GONCALVES Luis (ANG),S,JAMBA,
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,S.BAKHTIARIZADEH,
97410100,97410040,ANG,GONCALVES Luis (ANG),S,KALI,
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,R.REZAEI,
97410100,97410040,ANG,GONCALVES Luis (ANG),S,MILOY,
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,F.ZANDI,
